id pc1 pc2 pc3 pc4 pc5 pc6 pc7
6047 8.55165e-4 0.00840899 -2.73558e-4 0.0206462 -1.99959e-4 0.00253751 0.0075796
5589 -6.85601e-4 -0.00336552 -0.00109682 -0.0250192 -0.00879249 -0.0120161 0.0146275
6049 -0.00327775 -0.00492863 -0.00362221 -0.00733589 -0.00783702 0.00323683 -0.0466843
6050 0.0219924 -0.039789 -0.00240522 0.00849434 0.00355003 0.00435051 0.00237422
6056 -7.59029e-4 0.00112735 -0.00271331 -0.00350771 0.00540544 0.00170888 -4.15551e-4
6057 -0.00774635 -0.00445393 0.00149543 -0.0120806 0.00708153 -0.038373 -5.44917e-4
6024 6.66955e-4 -0.00772022 -0.00381744 -0.00646068 -0.00134005 -0.038217 -0.0247185
6059 -0.00835128 0.00269086 -0.00259175 2.30193e-5 -0.00369161 -8.39115e-4 -0.00198744
6060 0.00446105 0.00354459 -0.00230399 0.0100685 0.00972051 0.00427036 6.38703e-4
6061 0.00389077 0.00234611 -0.00268977 0.00260778 0.00284042 0.00832468 0.00490004
6062 3.73298e-4 0.00405671 -0.00209148 0.00610212 0.013036 0.00659478 6.05377e-4
6064 -6.78476e-4 -0.00732909 0.00778832 -0.00581484 -0.0306602 0.00196425 -0.0376605
6066 -8.5317e-4 0.00422008 0.00357205 6.26321e-4 -0.00884474 0.00514258 -0.0279803
6067 0.0117934 0.0075506 -0.00225935 0.0150173 0.00480088 0.00395237 -0.00584039
6068 0.0229777 0.021484 0.0176499 0.00219486 -0.00303193 -0.00506097 0.00178591
6070 -4.36461e-4 -0.0142733 -0.00116112 -0.00618144 -0.0267584 0.00272645 -0.0452875
6071 3.35251e-4 -0.00358518 -8.07992e-4 -0.0145153 0.00368972 0.0197542 0.00455704
6072 -0.00487411 0.00738036 -0.00312558 0.00778577 0.00983062 0.00621526 0.00354337
6073 -0.00774324 -3.79658e-4 0.00396237 -0.00116737 0.0122213 0.00477164 0.00348039
6074 0.00430896 -0.00400311 -9.69751e-4 -0.00720197 -0.0258981 0.00509147 -0.0318584
6075 0.00617889 -0.00587378 -0.0332429 -0.00944783 -0.019033 -0.014198 0.00642318
6053 -0.00356344 0.0117946 -0.0036407 0.0139622 0.0106135 0.0109871 3.08902e-4
6078 0.00940272 0.0115706 -0.0135678 0.0289017 0.0129858 0.00558885 -0.00618407
6081 0.00988262 0.0039826 -0.0432202 6.78436e-5 -0.0097321 -0.0153606 0.00956712
6082 0.0182168 -0.047249 0.00490633 -0.00709835 0.0132842 -0.031949 0.0095607
6084 1.42327e-4 -9.26567e-4 0.00281396 -0.00437563 -0.00225648 -0.00655281 0.00343534
6085 -0.00487669 0.00704812 -0.00568619 0.0046996 0.0128 0.00344843 0.00872266
6086 0.0199459 -0.0218622 -0.00452909 0.0279615 0.0189765 0.00435378 -0.00179869
6088 0.00523051 -0.00771749 0.00319469 0.0229731 0.00526308 0.00470824 -0.00418014
6089 0.00368648 -0.0102845 -0.0268718 -0.0150943 -0.012337 -0.0391107 -0.00268655
6090 0.00160465 -0.00188468 -0.00340607 0.00751831 0.0134237 0.0212847 0.00431986
6091 0.033271 -0.0368372 0.00422689 -0.00790031 0.00777431 0.0174327 -0.00423149
6092 0.0275094 -0.0402452 -3.4279e-4 -0.00404725 0.00590894 0.0115573 4.49032e-4
6093 -0.00280965 3.67153e-5 0.00238499 -0.00845043 0.00895543 -0.0215373 0.00247127
6094 0.0344932 0.0300072 0.0208233 -0.00152943 -0.00660321 0.00162183 0.00461978
6095 -4.16665e-4 8.1519e-4 -0.00290109 0.00321474 0.00915593 -0.0217875 -0.00498814
6096 -1.00502e-5 0.00111804 -0.00437922 -0.0125858 0.00111954 0.00222633 -0.0378317
6097 -0.00242785 -0.00695792 0.00179826 0.00423356 -0.0185322 0.00210921 7.67352e-4
6098 0.00968935 0.00367146 -0.0110082 0.0242728 0.00762975 0.0119758 -0.00387665
6099 0.0362406 0.0264089 0.0256651 -0.0261757 0.00363731 -0.0236962 -0.00505537
6101 0.0150515 -3.08248e-4 -0.0605611 0.0189257 -0.0204598 -0.012956 0.0158617
6103 0.0181046 0.0101808 0.0106193 0.00299149 1.66859e-4 -0.00847395 -0.00111858
6104 0.00197362 0.00496899 -0.00274452 0.0128917 0.0142431 -0.0101915 -0.00634332
6105 0.00109928 0.00360335 -0.0024978 -0.00970638 2.10453e-4 -0.00926399 -0.00710018
6107 0.0205858 -0.0386927 0.00590353 0.00912729 3.84828e-4 6.68291e-4 0.00641715
6108 -8.15265e-4 -0.0057939 -0.0191666 -0.00595903 -0.0170256 -0.0210257 0.0119939
6109 0.0198753 -0.00887392 0.00323007 0.0257454 0.0216433 0.00341543 -0.010906
6110 0.00366598 0.00232359 -0.019527 0.00395076 0.0116109 -0.0132159 0.00890589
6111 -0.00153545 0.00427353 -0.00467778 -0.0101694 0.0152092 -0.00834766 0.0165216
6112 0.00343157 -0.00548023 -0.00330169 0.00655456 -0.0162002 -0.00101825 -0.0169253
6113 0.00869766 -0.0078306 -0.0162539 0.0052073 -0.0194012 -0.00860137 0.00806119
6114 0.00640506 -7.95421e-4 -0.00143834 0.00750196 0.00997182 0.0118657 0.00591181
6115 0.0177743 -0.0227432 0.0156095 0.0111913 -0.0027336 0.00852388 0.00391966
6116 0.018029 -0.0271698 0.01457 7.21881e-4 0.0145345 -0.0142732 0.0244799
6117 -0.00251369 0.00120392 0.00307073 0.0133592 0.0044658 0.00612841 0.0111241
6118 0.0345344 0.0221834 0.0192407 0.0138233 -0.0131967 -0.0104806 0.00308551
6119 -0.00450515 7.00107e-4 0.00532523 -0.00554424 -0.00653052 2.57667e-4 -0.00577328
6120 5.899e-4 -6.06377e-4 -0.00333553 -0.0183331 0.00996707 -0.0407038 0.0120558
6121 0.00914429 0.0130568 3.38085e-4 -0.00808358 -0.00253048 0.0215881 0.0156513
6122 0.0110533 -0.00484082 -0.0493625 0.0112538 -0.0147884 -4.94711e-4 0.00822817
6124 0.0300992 -0.0307474 0.00617166 0.0157093 0.0273844 -0.0214392 0.00419158
6125 -0.00602887 0.00859987 -0.00101886 -0.00751921 0.00398082 -0.0146967 -0.00530265
6126 0.00292888 0.0111077 -0.00433054 0.0161264 0.0115192 0.00685026 -0.00568119
6127 0.00769116 -0.00874553 -0.00117166 -0.0165567 0.0141299 -0.00485957 0.0097246
6128 0.0160765 0.0173982 -0.0264589 0.0450825 0.0270198 5.75197e-4 -0.00841397
6130 0.00304822 -0.00593691 -0.0245639 -0.0168187 0.00147507 -0.0336055 0.0152087
6131 0.00223153 -0.00299467 -0.0146347 3.09061e-4 -0.0184232 -0.0116013 0.0225743
6132 -0.00251753 -0.00520413 0.00449725 -0.0144558 -0.00924123 -0.00645204 -0.0324031
6134 0.042273 0.0349497 0.0155059 0.00723278 0.00394204 -0.00311884 -0.00451589
6135 0.0158442 0.0187172 0.00779016 0.0163023 -0.00333745 -0.0041952100000000004 0.00338231
6136 4.68868e-4 -4.50652e-4 0.00176981 0.00109956 0.00191704 0.00314503 0.00618591
6137 0.0408742 0.0244865 0.0190427 0.0115095 -0.00557509 -0.0157265 -0.00556189
6138 0.0424571 0.0270447 0.0198073 0.0138276 -0.00674343 -0.0117057 -0.0094442
6139 -1.67048e-5 -0.00346327 -0.00687664 -0.0119449 -0.00159399 0.00315861 -0.0180688
6140 -3.70869e-4 -0.00741018 -0.00293031 -0.00379917 0.0024173 0.00510011 -0.0105642
6141 0.00276713 0.00217787 -0.00825961 0.0134454 0.0125782 0.013452799999999999 -0.0123175
6142 0.0308141 -0.00109457 0.00347238 0.0326714 0.0178164 0.00123008 -0.00499282
6143 -0.0016508 0.0187914 -0.00247323 0.0171078 0.0170953 0.0126288 0.00254133
6144 0.00323278 0.00115482 -0.00271398 0.00864453 -0.00311439 0.00893367 -0.0384464
6145 -0.00547162 9.60482e-4 0.00648539 -0.00532025 -0.00959216 0.011274 -0.00131053
6146 -6.11729e-4 0.00471026 -0.00110632 -0.00366983 -5.51685e-4 0.00135461 0.00462099
6147 0.00130615 0.00103006 0.00343363 -0.00644229 0.00287661 0.0211254 0.016565
6149 -0.00375489 0.00237578 -8.085e-4 0.0023707 0.00237919 -0.0101332 0.00771059
6150 0.00649604 0.00512547 -0.00967563 0.0126971 0.0158467 0.00405214 -0.00692571
6151 0.00696842 -0.0035737 8.16029e-4 0.0205548 0.0122862 0.00200912 0.0106976
6152 0.0253554 0.021448 0.0110568 0.0262783 -0.00357721 -0.00928004 0.002211
6153 -0.00436918 -0.00390668 0.00243008 0.00172747 -0.00383739 -0.00566067 -0.0026093
6156 8.95194e-4 0.0169171 -0.00505516 0.0164501 0.0160226 -0.00433832 -0.00792604
6157 -0.00382946 -0.00477508 4.11202e-4 -0.0129653 -0.00736098 0.00917426 -0.0458096
6158 0.0116634 0.0172697 -0.0114354 0.0370613 0.0183486 -0.0014988 -0.00261844
6159 0.0054151 0.0115894 0.00101845 0.017625 -0.0151968 -0.00525417 -0.00901862
6160 0.0084499 -0.0060539 0.0052014 0.00662145 -0.0238256 0.00559137 -0.0103246
6161 -0.0110858 0.0035109 0.00593095 0.00255739 0.00524834 0.00240855 0.00686854
6162 0.00450369 0.00140862 0.00334275 0.00199524 -0.00406023 0.00682351 -0.00135199
6163 0.0616368 0.0392435 0.0296252 -0.0178933 -0.00359354 -0.0157392 -0.00222612
6164 -0.00236013 -2.08859e-4 0.00247361 0.00681785 -0.0120365 0.0104039 0.00816556
6165 0.0444945 0.0298173 0.0214633 -0.0239522 -0.00405918 0.00556376 -0.00613056
6166 0.0117592 -0.0022998 -0.016506 -0.0349781 -0.00481775 -0.0349668 -0.0164374
6167 0.00444058 0.00360541 0.00556286 0.0121836 -0.0118946 0.00129672 -0.0044467
6168 0.00218568 -0.00816779 -0.0245882 -0.0118941 5.00422e-4 -0.0442288 0.00421706
6169 0.0249553 0.0148367 0.00772374 0.00740601 0.00263703 -0.0269829 -0.00745293
6170 3.12997e-4 -0.00749301 -0.00201067 -0.00811644 -0.00970541 0.00979911 -0.0246235
6172 0.019144 0.0182316 0.0055764 0.0158561 0.00579991 -5.13593e-4 0.00142869
6173 0.0138273 -0.00795869 0.0102866 0.0329962 0.0197976 0.00787328 0.00169089
6174 0.00814552 0.00276297 -0.0112157 0.00775274 0.00824666 -5.41327e-4 -0.00846981
6175 0.0117571 0.0212821 -0.015465 0.0348224 0.0278735 -0.00198736 -0.00776392
6176 0.0140156 -0.0253217 0.0100204 0.0225591 0.00514462 0.0057489 -0.00761198
6177 0.0203563 -0.0421833 0.00479475 0.00455938 -8.59496e-4 0.0148092 -0.00530333
6178 -4.79155e-4 -0.00381173 -0.00493037 0.00239102 -0.0145743 -0.00112955 -9.8356e-5
6179 -0.00227384 -0.00970473 3.45995e-4 -0.0120341 -0.0171754 0.0174776 -0.00526979
6180 0.0211347 0.0103083 -0.00369333 -0.036287 -0.00340605 0.0445819 0.0198023
6182 0.0186232 0.0177262 0.00750867 0.00187216 -0.00519802 0.00274833 0.0140862
6183 0.0196087 -0.0322292 0.00760084 -0.00401826 0.00266237 0.00934381 -0.00103564
6184 0.0344664 -0.00792581 0.014487 0.0363315 0.0101094 -0.00288622 1.48741e-4
6185 -0.00564828 -7.64877e-4 0.00437196 0.00998349 0.00597332 0.00335024 0.00779301
6186 0.00111996 0.00439038 -0.0165399 -0.0151748 0.00749526 0.0142673 0.00210214
6188 0.0158855 0.0112962 0.00744905 0.00754104 -0.00886653 -0.0192507 -0.00113229
6189 0.00555443 -0.00517376 0.00402543 0.00802912 -0.0125752 0.00773127 -0.0018307900000000001
6190 0.00472148 0.00762555 -0.00857079 0.0230025 0.00985018 -0.0148105 -0.0119453
6191 -0.005738 -0.00539297 0.00838117 0.00266926 -0.0253432 0.0155806 -5.36295e-4
6192 0.0214417 0.0196624 0.013538 0.0236059 -0.00786176 0.00202704 -9.10651e-4
6195 -0.00192534 0.0037333 0.00204008 0.00433414 0.00830154 0.00651634 -5.7081e-4
6196 0.0267009 -0.0149059 -0.00652876 0.00448228 0.0215594 0.0126869 -0.00350379
6198 -0.0043067 0.00214207 -0.00537014 0.00353995 5.72304e-4 0.00998994 -5.39378e-4
6199 -5.04449e-4 0.0019396 -3.90556e-4 0.00978246 -0.00740748 0.00906488 0.00741775
6200 0.0259325 0.0170031 0.0145998 0.0039061 -0.0076374 -0.00666702 0.0026964
6201 0.00466408 -0.0238714 0.0114289 9.75636e-4 0.00153467 0.00567082 0.00621763
6202 0.00508612 0.00233031 -0.00170588 0.00183192 0.00356139 0.00635099 -0.0203383
6203 0.00431167 -0.0112803 -0.0241005 -0.0166834 -0.0192893 -0.00533254 -0.0275713
6204 4.77193e-4 -5.86314e-4 -7.3715e-4 -0.0089837 6.58431e-4 0.0131685 -0.0111371
6205 -0.00614207 -0.00219342 0.0026524 -0.00696499 0.00239185 -0.0150244 0.00400527
6207 0.0197079 -0.0103191 0.00212602 0.0322564 0.0265025 0.00303642 -0.0108254
6208 -0.00497876 0.00535947 7.27211e-4 0.00717857 0.00553294 -7.89807e-4 0.00874809
6209 0.00090616100000000005 9.65075e-4 -0.00232395 0.0204696 0.0108078 0.00827071 0.00586626
6210 0.00578474 -0.00617344 -0.0079453 -0.00114208 -0.0056752 -0.0057135 -0.00136446
6211 -0.00586623 0.00504296 -0.00710589 0.0123491 -0.00308715 -0.0127557 -7.48046e-5
6212 0.0253513 -0.0483615 0.0156637 0.0077011 0.0221576 -0.00552086 0.0105015
6213 -0.00180123 0.00714937 -0.00701608 0.0243718 0.0146184 -0.00180408 -0.00741785
6215 0.00755556 0.0133845 -0.0118665 -0.00345749 0.017852 -0.0237359 -0.0125522
6216 0.00314552 -0.0022689 -0.00444224 -0.0158252 0.00236861 0.0256608 -1.54565e-4
6217 0.0248709 0.0282291 0.00985068 0.0140693 0.00704292 -0.0309747 -0.00226062
6218 -0.00212316 0.0010452 -0.00279439 -0.0141292 0.00506748 0.0110799 0.0127255
6223 0.00702261 0.00328745 -0.0142212 0.0019877 -7.68871e-4 -0.00488427 0.0084085
6224 0.014894 -7.97747e-4 -0.0386418 0.0215541 -0.0373382 2.26287e-4 0.0162663
6225 0.0170863 -0.0305135 -0.00621383 0.00957057 -0.00580566 0.00349117 -0.0166881
6226 -0.00676252 0.00243221 0.00541134 9.0017e-4 0.00939405 -0.00242632 3.73545e-4
6227 -0.00359596 -0.00351649 -0.00202449 0.00180793 0.00304462 -0.00735697 -0.00208282
6228 0.00281757 7.06383e-4 -0.00939764 -0.00825308 -0.00492561 4.889e-4 0.00883234
6229 0.0115736 0.0107209 -0.0021123 0.0192361 0.0103908 0.00304491 9.24392e-4
6230 0.00757246 -0.0227784 0.00364094 -0.00388553 0.00389681 0.0244361 0.00300492
6231 7.89089e-4 0.00338275 -0.00767201 0.00480711 0.00975638 0.0114093 -0.011613
6232 -0.00227511 -9.12291e-5 -0.001352 0.0042918 -0.0116109 -0.00322427 0.0110204
6233 0.00695984 -0.00438795 -0.00586803 2.1054e-4 0.0195411 0.0243557 0.0100649
6234 0.0109836 0.0063371 -0.0224142 0.0243392 -0.00527724 -5.2914e-4 -0.0138509
6222 0.00474119 6.56006e-4 -0.0124204 0.00385677 -0.0181921 -0.0175887 0.0170713
6236 -0.00187017 0.00504531 0.00135275 0.0073905 0.011821 0.0015132 0.00653479
6237 0.0175807 0.0178652 -0.024423 0.0460354 0.0259117 0.00627166 -0.00543293
6239 -0.00107382 -5.69368e-4 -0.00328174 -0.00328901 0.00878416 0.0264624 0.0153365
6241 0.00779826 -0.0103939 -0.0105574 0.0058287 0.008438 0.00406531 -0.00212733
6242 0.0140337 0.00144056 -0.0116191 0.0248192 0.00575449 0.010886 -0.0199318
6243 0.0268652 -0.0417197 -0.0134364 0.0156027 0.00233746 0.0023545 0.0106135
6244 -0.00225878 -0.00222362 -0.00640904 0.0115208 0.00560814 -0.0197035 -0.0212776
6245 -0.00146189 6.71348e-4 -0.00746888 0.0137302 0.0110797 -0.0185475 -0.0101487
6246 -0.00212151 0.00287861 8.41747e-4 -0.00832382 0.00631707 0.00497664 -0.00636704
6247 0.00274632 -0.00330606 -0.00574858 0.00283868 -0.0162844 0.0153566 0.00256313
6249 0.00167802 0.00515785 -0.00941323 -0.0176714 4.34517e-4 0.0350886 0.0166028
6250 0.0035295 0.00949323 -0.00796735 0.0131275 2.33644e-4 -0.00202879 0.00232106
6251 0.00407582 0.00123895 -0.00120578 -0.00182068 -0.0170515 0.00840613 -8.15118e-4
6252 0.0456483 0.0116405 0.022329 0.0165914 -0.00713889 -0.00761552 -0.00886086
6253 0.0401126 0.028117 0.0207483 0.0186134 -0.00691503 -0.0121089 -0.00424512
6254 0.00816299 -0.033343 0.00830209 0.00297263 -0.00277446 0.00492689 -0.0161833
6255 0.00117603 0.00185364 0.00564859 -0.00446268 -0.0247543 0.00402423 0.00128235
6256 4.51303e-4 -0.00278854 -0.00223876 0.00436273 -0.00890806 0.0011167 0.00312366
6257 -0.001334 0.00394904 0.00227683 0.0042049 0.00548832 -0.00390622 0.00289067
6258 -7.5497e-4 -0.00416034 -0.00429277 -0.00479245 -0.0160711 0.00806469 -0.0207067
6300 0.00217309 -5.66682e-4 0.00303587 0.0089733 -0.00805865 0.00273014 -0.00333505
6262 -0.00482031 -0.00353325 0.00925914 0.00241761 0.00536512 0.00214337 0.0056157
6263 0.0161116 0.0103812 0.00226581 1.49552e-4 -0.00448524 -0.00254404 -0.00138631
6264 6.64365e-4 0.00299249 0.00257437 -0.00706039 3.45542e-4 0.00340028 0.00305848
6265 0.0120203 -0.0200063 0.00689487 0.00533185 0.0047016 0.00592861 -0.00269028
6266 0.0116529 -7.58939e-4 -0.0487533 0.0186418 -0.0222835 0.00267195 0.00455903
6267 0.00952235 0.00323262 -0.0071508 0.016803 0.0158865 0.0074847 0.00396635
6268 0.0267752 0.0133249 0.010804 0.00283852 -0.0126658 7.79541e-4 -0.00616983
6269 0.00226194 0.00104376 -0.0086213 -0.00209578 -1.72329e-5 0.00507538 -0.0265229
6270 7.40727e-4 -0.00272937 -0.01102 -0.0114186 0.00284663 -0.0103546 -0.00567907
6271 0.0020304 -2.73441e-4 0.00428701 0.0020209 8.84543e-4 -3.95408e-4 0.00335295
6272 0.00123905 -0.00218302 -0.00233857 -0.00474766 0.00358561 0.020689 -0.00854139
6276 6.37971e-5 7.29604e-5 0.00216928 0.00361927 -0.00376279 -7.41157e-4 -0.0160719
6278 -7.18792e-4 -1.39201e-4 -0.0172909 -0.00307291 -0.00986886 0.00802247 0.0126162
6280 -0.00284797 -0.00488225 0.00227465 -0.00811394 -0.00904446 -0.00431592 -0.039135
6281 -0.00397529 -0.00183854 0.0027999 -0.00137896 0.00458241 0.00391436 0.00774419
6282 0.00313535 0.00128267 -0.00281262 -0.0146586 0.0115794 0.00868438 0.00765127
6283 -0.00119353 -4.22751e-4 0.00142881 -0.00368749 -1.79342e-4 0.00897817 -0.00250942
6289 0.0206914 -0.0101688 -0.00767672 0.0415172 0.0235581 -8.03538e-4 -0.0134378
6290 -0.00389886 0.00448125 0.0103718 -0.00523665 0.00489856 -0.0101227 0.004371
6291 -0.00204666 0.00672784 -0.00143699 0.00892199 -0.00214854 0.0024701 -0.021791
6292 0.00149579 -6.02403e-5 0.00235355 -1.28181e-4 -0.014632 -0.00368952 -0.0131352
6305 0.00427715 -0.0052296 -0.0125199 -0.0129867 -0.0084544 -0.00441165 0.0124888
6310 -0.00181504 0.00464149 0.00506621 0.00150603 0.00390793 0.00434691 0.0059663
6311 0.00112314 -0.00893009 -0.00518545 0.00149035 -0.00625601 -0.00883494 -0.0414212
6312 -0.00667881 0.00279754 0.00318122 -0.00649732 0.00270538 -0.0108764 -7.27019e-4
6313 0.00277266 0.0050623 -0.00801501 -0.004718 -0.00392923 0.00570099 0.00353509
6317 -0.003887 -0.00746562 -0.0139994 -0.0183322 0.0019673 -0.021653 0.00716984
6318 -2.68945e-4 3.35236e-4 -0.00930786 -0.010966 -0.00496074 0.0154372 0.0101468
6320 -9.25301e-4 -0.00182923 -0.0012821 -0.0121744 0.00740558 0.0102719 -0.0018177
6321 7.26555e-5 -0.0115033 0.00306073 0.00129495 0.00696074 -0.00102859 0.011337
6322 -0.00761977 -0.00205283 -0.00205484 -0.00322875 -8.51895e-4 0.00278788 0.00955677
6325 -0.0097264 1.91423e-4 0.00403986 -2.98185e-4 -0.014736 0.00604742 0.0100779
6327 0.0115306 -0.00890416 -0.0125442 0.0320379 0.00481007 -0.00572145 -0.0143715
6328 0.0102582 0.001549 -0.0145318 0.019843 0.0106599 -0.0207165 -0.00969907
6330 0.0108743 0.00614003 -0.0387525 0.013661 -0.0120971 0.00167508 0.00790064
6331 0.0018002 -0.00829543 -0.00194469 -0.0121393 1.89776e-4 -0.0403463 -0.036001
6332 2.3366e-4 -0.0211682 0.00793365 0.00114442 5.29419e-4 -0.0326446 -0.0229078
6333 0.0195216 0.0124531 0.0125485 0.0139263 -0.0142118 -0.00977371 -0.00655754
6334 0.0184535 -0.0140938 -0.0018487 0.0105523 0.0247368 -0.0413036 -0.00174718
6335 -4.13729e-4 -0.00822652 6.51252e-4 -0.00226319 0.00241167 -0.0149518 -0.00623987
6336 -0.0044972 -0.0152155 7.37996e-4 0.0118331 -0.0039509 -0.0161008 -0.00841796
6337 -0.00258968 -0.0181107 0.0030359 0.005498 -0.00586877 -0.0151001 -0.0135611
6339 -0.00221119 1.49688e-4 -0.00823794 0.00858027 0.00914176 -9.74854e-4 0.00949005
6340 0.0488911 0.0332388 0.00592848 -0.0347244 -0.00407123 -0.00257787 -0.00738343
6341 0.046737 -0.0328968 0.0269247 0.0127663 0.0189356 -0.0141722 0.0197426
6342 0.00177289 5.20685e-4 -0.00594571 -0.00201817 0.00303168 0.00070567099999999995 -0.0196282
6343 -0.0020905 -0.00359337 -0.00687832 -0.00259375 -0.00423326 0.0145621 -0.00519547
6344 -0.00296288 -7.6122e-4 3.81833e-4 -0.0106668 -0.00890424 0.0036223 -0.0137553
6345 0.0319556 0.0146322 -0.0372853 0.00891127 -0.0151105 -0.0182539 0.00778778
6346 0.0212659 0.0212885 0.0126102 -0.00160934 -0.00501401 -0.00681814 -0.00829493
6347 0.0173971 -0.0375072 0.0115534 0.00818939 0.0116314 -0.014193 7.28659e-4
6348 0.0102152 -0.0185293 0.00498934 -0.0175206 0.0173542 -0.0232078 0.010996
6349 0.0166872 0.0109244 0.0134513 0.00833545 -0.00611792 -0.00742994 0.00102731
6350 -0.00230711 0.00893679 -0.00731583 -0.00390363 0.0127262 1.73921e-4 -0.0078956
6351 -0.00433524 -0.00525733 -0.00303153 -0.0102884 -0.00227858 0.00169688 -6.55882e-5
6354 0.0127887 -3.7585e-4 -0.0522486 0.010054 -0.0083734 -0.007206 0.00177056
6355 -0.00389919 -0.00120277 -0.00939093 -0.00442356 0.00861999 -0.00719287 0.0104906
6356 0.00204785 -0.00191508 0.00724593 -0.00240808 -0.00704621 -0.00974812 0.00742385
6357 7.81075e-4 0.00203093 0.00568388 0.00424788 -0.0109736 0.00112946 0.00595028
6359 0.00223607 -0.00352615 3.98531e-5 -0.00484257 -0.00565411 0.0113616 0.00997342
6360 0.0509608 0.0301886 0.00942943 -0.0338979 -9.73654e-4 0.010651 -0.00671321
6361 0.0105428 0.00845903 -0.00835482 -0.00993275 0.00834318 0.0143194 -0.00351574
6362 0.0114527 0.00379137 -0.0468786 0.0256298 -0.0155557 7.60356e-5 0.00551426
6363 3.33722e-5 0.00542079 -3.88842e-4 4.82843e-4 -9.97084e-4 -7.38095e-4 0.00256467
6364 0.0193548 -0.0293641 -0.0334044 0.0130072 0.00174614 0.00176701 0.00995364
6365 -0.00208415 -0.00434794 -0.00511047 -0.0146226 0.0081663 -0.0114581 0.0157176
6366 -0.00310314 -0.00376463 0.00120151 -0.0114368 5.8926e-4 -0.0209554 0.00384504
6367 -9.05383e-4 1.77884e-4 -2.90614e-4 0.00127002 0.00769859 -0.00874121 -0.00869872
6368 -0.00160954 -0.00723482 6.04198e-4 -0.0120206 -0.010327 0.0144815 0.00324784
6369 0.0112056 0.00523421 -0.0518129 0.0242153 -0.0159733 9.69251e-4 0.0108182
6370 -0.00587962 -0.00255372 -0.00122963 -0.00177774 0.00442003 8.94242e-4 4.34955e-7
6371 0.0155622 -0.00822345 -0.00964183 0.010503 0.0112624 0.00930039 -4.1414e-4
6372 0.0022732 -0.0109377 -0.00820442 -0.00405632 8.09094e-5 -0.0250392 -0.0063682
6373 0.00125547 -0.00411415 -0.0145653 -0.0191448 2.3686e-4 -0.0396532 0.0117794
6374 0.00824568 -0.00841002 0.0035934 0.00993381 0.00923516 -0.0199258 -0.0266042
6375 0.00208218 2.59355e-4 0.00359076 -0.00783406 0.00385608 0.00108806 -0.00244418
6377 0.0287442 -0.0543792 0.0157654 0.00400937 0.00886914 0.00575312 -5.09303e-4
6378 0.0104209 -0.0058726 -0.0338915 0.00759786 -0.018361 -0.0221325 0.0243543
6379 0.00258904 -0.0153686 -0.00132836 -0.0108974 0.00365965 0.00220559 0.0052503
6380 -8.57742e-4 1.44182e-4 0.00196517 0.00830093 0.00256492 -7.2595e-5 0.00274399
6381 0.00419481 -0.0216865 0.0170735 0.00128416 -0.00834198 4.42062e-4 0.0065161
6382 0.008948 -0.0259227 0.00855878 0.00283146 8.02612e-4 0.00223779 0.00718745
6383 6.61378e-4 -0.0046774 -0.00561409 8.81648e-6 -0.015962 -0.00190197 -0.00689779
6384 -0.00187133 -0.00327143 -0.00187634 2.47542e-4 -0.0114941 0.00360943 -0.0124301
6385 0.00814022 -0.00356449 0.00111587 -0.0197303 -0.00184829 -0.0149522 -0.0351513
6386 7.85435e-4 0.00279365 -7.07649e-4 -0.00901899 0.00611667 0.00324268 -0.00442303
6387 -3.92243e-4 -0.00294779 -0.00252227 -0.0111555 8.80792e-4 -0.00206855 0.0050601
6388 0.0401066 -0.0381229 0.025049 0.0145515 0.0188456 -0.00730967 0.0161992
6389 0.0149221 -0.0243907 0.00290255 0.0268384 0.0152621 0.00189667 -0.00756905
6390 0.0138804 -0.0127151 0.0114177 0.0235456 0.0139208 0.0111952 -0.0110864
6391 -0.00320385 0.00338877 0.00290674 -0.0022598 0.00329829 -0.00262618 0.00410394
6392 -0.00269223 1.749e-4 0.00124512 -8.46392e-4 0.00171018 -0.00200215 0.00252875
6393 -0.00276685 -0.00512698 -0.0059408 -0.0169361 0.00131476 0.0152725 -0.00284682
6394 0.00218161 -0.00381416 0.00663677 -0.00107648 -0.00202277 0.0155425 0.00466927
6395 0.00217703 -0.00835626 0.00836925 0.015817 -9.54514e-4 -5.69748e-4 -0.00500493
6396 0.00118973 -0.0158634 0.00416797 0.0158282 -0.0220582 -0.0111218 -0.00186001
6397 0.00146818 -0.0124594 0.0052303 0.0216912 -0.0230186 -0.00381881 -0.00106805
6398 0.00390397 0.00618753 -6.45545e-4 -0.00178006 0.00952648 0.00322882 -0.00726034
6399 4.7677e-4 -0.0161163 0.00662114 0.00893049 -0.00400639 -0.00125697 -0.00998092
6401 5.38446e-4 0.00644118 -0.00654011 -0.0119249 0.00903508 -0.00150481 -0.00170028
6402 -0.00227371 -0.00472988 0.00597991 0.00392988 -0.0239202 -0.00307106 0.00683113
6403 0.00295135 -0.0100663 -0.0201879 -0.0228473 -0.00557426 -0.0337206 0.0102304
6404 0.0232302 0.00317115 0.0143604 0.0109502 -0.0226728 0.00252905 -0.0260911
6405 0.00614162 -0.0174663 -0.00510949 0.00904648 -0.0251128 0.00747507 -0.067465
6406 0.0439536 0.0292118 0.0213164 -0.0336375 -0.00430981 0.005774 6.57611e-4
6407 0.00316136 -0.00836066 -0.00911765 0.0141353 -0.00444358 0.0112602 -0.0340406
6408 0.0313234 -0.0586676 0.0234443 0.0112604 0.0014273 0.00218804 0.0215619
