0.2917447 0.0001270208
0.2311592 0.0001432548
0.227703 0.0001023164
0.2845601 9.826747e-05
0.3282466 0.0001035395
0.3555501 0.0001041545
0.3065563 0.000109632
0.3758842 0.0001377624
0.4046711 0.0001330521
0.3943105 0.0001461195
0.2663284 0.0001536551
0.2788329 0.0001563119
0.2935044 0.0001674584
0.2065485 0.00016682
0.3173948 0.000156852
0.3161805 0.0001456503
0.2758883 0.0001555013
0.3028934 0.0001722307
0.3741373 0.0001451755
0.4027659 0.0001309838
0.4674373 0.0001359958
0.576118 0.0001154307
0.5666701 0.0001201084
0.6211931 0.0001077792
0.6179306 0.000105231
0.5382257 0.0001011218
0.5531907 0.0001346366
0.5941401 0.0001150768
0.5198452 0.0001500074
0.5824577 0.0001493032
0.6300525 0.0001413483
0.6130757 0.0001470271
0.5833173 0.0001765797
0.5719957 0.0001643567
0.5180329 0.0001346031
0.5663475 0.0001481054
0.5364063 0.0001310802
0.4979504 0.0001349457
0.4431798 0.0001021459
0.3779686 9.637366e-05
0.4668467 0.0001068744
0.459036 0.0001199108
0.4733385 0.0001170218
0.5382367 0.00013523
0.5814525 0.0001452463
0.5376209 0.0001310172
0.4752964 0.0001272447
0.4763481 0.0001194023
0.4339404 0.0001041256
0.4446765 9.877639e-05
0.4493053 9.693152e-05
0.4373545 9.169493e-05
0.4113143 0.0001361658
0.3639937 0.0001193364
0.3796301 0.0001406026
0.396829 0.0001104507
0.3984359 9.709165e-05
0.3836664 9.671168e-05
0.4632643 0.0001198121
0.402928 0.0001435807
0.326238 0.0001439239
0.3448951 0.0001852168
0.3569999 0.0001744535
0.3182449 0.0001650036
0.2726312 0.0001464518
